id,observed_on,place_guess,latitude,longitude,species_guess,scientific_name
7037901,2017-07-09,"Powell County, US-MT, US",46.2825195487,-112.9341934613,Zevenstippelig lieveheersbeestje,Coccinella septempunctata
7063097,2017-07-15,"405 Parkside Ln, Missoula, MT, US",46.8879196281,-113.9769870603,Cabbage White,Pieris rapae
7063110,2017-07-15,"405 Parkside Ln, Missoula, MT, US",46.8879367691,-113.9770151396,Central Bumble Bee,Bombus centralis
7066719,2017-07-15,"Lewis and Clark National Forest, Heart Butte, MT, US",48.1749856881,-112.9657884795,Small Wood-Nymph,Cercyonis oetus
7074277,2017-07-10,"Glacier National Park, Glacier County, US-MT, US",48.3196109254,-113.3548272216,Police Car Moth,Gnophaela vermiculata
7082651,2017-07-09,"Glacier NP -- Running Eagle Falls Trail, Glacier County, MT, USA",48.4967399931,-113.3488440514,Boisduval's Blue,Icaricia icarioides
7082653,2017-07-09,"Glacier NP -- Running Eagle Falls Trail, Glacier County, MT, USA",48.4967399931,-113.3488440514,Northwestern Fritillary,Argynnis hesperis
7082655,2017-07-09,"Glacier NP -- Running Eagle Falls Trail, Glacier County, MT, USA",48.4967399931,-113.3488440514,Western White Admiral,Limenitis arthemis rubrofasciata
7082660,2017-07-09,"Glacier NP -- Running Eagle Falls Trail, Glacier County, MT, USA",48.4967399931,-113.3488440514,Anicia Checkerspot,Euphydryas anicia
7082663,2017-07-09,"Glacier NP -- Running Eagle Falls Trail, Glacier County, MT, USA",48.4967399931,-113.3488440514,Black-tailed Bumble Bee,Bombus melanopygus
7082664,2017-07-09,"Glacier NP -- Running Eagle Falls Trail, Glacier County, MT, USA",48.4967399931,-113.3488440514,Xestoleptura crassipes,Xestoleptura crassipes
7082955,2017-07-08,"Missoula, MT, USA",46.8787176,-113.996586,Variegated Meadowhawk,Sympetrum corruptum
7083062,2017-07-09,"Bear Creek, Flathead County, MT, USA",48.2666113448,-113.4448242188,Boisduval's Blue,Icaricia icarioides
7083064,2017-07-09,"Bear Creek, Flathead County, MT, USA",48.2666113448,-113.4448242188,Lupine Blue,Icaricia lupini
7083065,2017-07-09,"Bear Creek, Flathead County, MT, USA",48.2666113448,-113.4448242188,Essex Skipper,Thymelicus lineola
7083881,2017-07-08,"Missoula, MT, USA",46.8787176,-113.996586,Dot-tailed Whiteface,Leucorrhinia intacta
7085576,2017-07-14,"Coram, MT",48.4281416667,-114.0278583333,Shanded Gold Spot,Autographa metallica
7104214,2017-07-13,"371 Raven Wood, Darby, MT, US",45.99668,-114.207025,Two-striped Grasshopper,Melanoplus bivittatus
7125797,2017-07-17,"Coram, MT",48.428055,-114.0278716667,Alfalfa Looper,Autographa californica
7126594,2017-07-17,"Coram, MT",48.428055,-114.0277783333,Western Panthea Moth,Panthea virginarius
7133642,2017-07-18,"Coram, MT",48.4280366667,-114.0278833333,Sulphur Moth,Hesperumia sulphuraria
7133698,2017-07-18,"Coram, MT",48.4280366667,-114.0278833333,Johnson's Euchlaena Moth,Euchlaena johnsonaria
7138773,2017-07-19,"Coram, MT",48.4280366667,-114.0278833333,Knapweed root moth,Agapeta zoegana
7164692,2017-07-22,"4140 Fox Farm Rd, Missoula, MT, US",46.9038416667,-113.9692,Two-tailed Swallowtail,Papilio multicaudata
7176210,2017-07-23,"Sanders County, US-MT, US",47.3581219489,-114.7745017558,Knapweed root moth,Agapeta zoegana
7197332,2017-07-24,"Glacier National Park, Essex, MT, US",48.5435833333,-113.98987,Lorquin's Admiral,Limenitis lorquini
7199595,2017-07-24,"31046 N Finley Point Rd, Polson, MT 59860, USA",47.76319358,-114.07630299,Ten-lined June Beetle,Polyphylla decemlineata
7199917,2017-07-19,"Coram, MT",48.428055,-114.0277783333,White Satin Moth,Leucoma salicis
7217849,2017-07-26,"8 September Dr, Missoula, MT, US",46.8942033333,-113.957895,Polystoechotes punctata,Polystoechotes punctata
7226597,2017-07-26,"MPG North, Condon, MT, USA",47.5200617756,-113.6689281586,Emerald Spreadwing,Lestes dryas
7226598,2017-07-26,"MPG North, Condon, MT, USA",47.5200617756,-113.6689281586,Snowberry Sphinx,Sphinx vashti
7226599,2017-07-26,"MPG North, Condon, MT, USA",47.5200617756,-113.6689281586,Pine White,Neophasia menapia
7234070,2017-07-27,"223 S 3rd St, Hamilton, MT, US",46.2449030998,-114.1583401804,Honey Bee,Apis mellifera
7243711,2017-07-27,"10538 Nez Perce Loop, Lolo, MT, US",46.7500283333,-114.1446305,Pine White,Neophasia menapia
7249995,2017-07-19,"MPG North, Condon, MT, USA",47.5223513263,-113.669829362,Woodland Skipper,Ochlodes sylvanoides
7249996,2017-07-19,"MPG North, Condon, MT, USA",47.5223513263,-113.669829362,Pink-edged Sulphur,Colias interior
7249998,2017-07-19,"MPG North, Condon, MT, USA",47.5223513263,-113.669829362,Essex Skipper,Thymelicus lineola
7249999,2017-07-19,"MPG North, Condon, MT, USA",47.5223513263,-113.669829362,Northwestern Fritillary,Argynnis hesperis
7250000,2017-07-19,"MPG North, Condon, MT, USA",47.5223513263,-113.669829362,Northern Crescent,Phyciodes cocyta
7250005,2017-07-20,"MPG North, Condon, MT, USA",47.5223513263,-113.669829362,Mariposa Copper,Tharsalea mariposa
7250009,2017-07-20,"MPG North, Condon, MT, USA",47.5223513263,-113.669829362,White-spotted Sawyer,Monochamus scutellatus
7250373,2017-07-28,"9660 Elderberry Ct, Missoula, MT, US",46.962948558,-114.1175167077,European Paper Wasp,Polistes dominula
7250969,2017-07-09,"Glacier NP -- Apgar Campground, Flathead County, MT, USA",48.5273641941,-113.9815986157,Gray Scoopwing,Callizzia amorata
7262021,2017-07-29,"Lake County, US-MT, US",47.5236772607,-114.0964052082,Knapweed root moth,Agapeta zoegana
7270852,2017-07-28,"Marshall Canyon, Missoula County, MT, USA",46.9056811918,-113.9264416695,Forest Tent Caterpillar Moth,Malacosoma disstria
7270853,2017-07-28,"Marshall Canyon, Missoula County, MT, USA",46.9056811918,-113.9264416695,Forest Tent Caterpillar Moth,Malacosoma disstria
7270854,2017-07-28,"Marshall Canyon, Missoula County, MT, USA",46.9056811918,-113.9264416695,Horned Spanworm Moth,Nematocampa resistaria
7270861,2017-07-28,"Marshall Canyon, Missoula County, MT, USA",46.9056811918,-113.9264416695,Knapweed root moth,Agapeta zoegana
7270870,2017-07-28,"Marshall Canyon, Missoula County, MT, USA",46.9056811918,-113.9264416695,Master's Dart,Feltia herilis
7283008,2017-07-29,"Kim Williams Natural Area, Missoula, MT, USA",46.86105252,-113.9668893814,Horned Spanworm Moth,Nematocampa resistaria
7283015,2017-07-29,"Kim Williams Natural Area, Missoula, MT, USA",46.86105252,-113.9668893814,Knapweed root moth,Agapeta zoegana
7283022,2017-07-29,"Kim Williams Natural Area, Missoula, MT, USA",46.86105252,-113.9668893814,Confusing Petrophila Moth,Petrophila confusalis
7283043,2017-07-29,"University of Montana, Missoula, MT, USA",46.8625008822,-113.983540535,Large Yellow Underwing,Noctua pronuba
7283052,2017-07-29,"University of Montana, Missoula, MT, USA",46.8625008822,-113.983540535,Knapweed root moth,Agapeta zoegana
7360970,2017-07-30,"Lake McDonald, MT 59936, USA",48.5787419,-113.9225526,Painted Lady,Vanessa cardui
7379518,2017-08-03,"Essex, MT 59916, USA",48.2780178,-113.6126035,Clouded Sulphur,Colias philodice
7379675,2017-08-03,"314 US-2, East Glacier Park, MT 59434, USA",48.441215,-113.218429,Common Wood-Nymph,Cercyonis pegala
7394439,2017-08-07,"D Rd, Missoula, MT, US",46.8440366667,-114.0584195,Woodland Skipper,Ochlodes sylvanoides
7394516,2017-08-07,"Georgetown Lake, Anaconda, MT, US",46.1763296603,-113.2767251508,Mourning Cloak,Nymphalis antiopa
7398818,2017-08-07,"Flathead National Forest, Hungry Horse, MT, US",48.386755,-114.0726166667,Western Conifer Seed Bug,Leptoglossus occidentalis
7440116,2017-08-10,"University of Montana, Missoula, MT, US",46.8574533333,-113.9843833333,Cyphocleonus achates,Cyphocleonus achates
7444080,2017-08-10,"529 Evan Kelly Rd, Missoula, MT, US",46.8819383333,-113.9748083333,Leafy Spurge Hawk Moth,Hyles euphorbiae
7455086,2017-08-04,"Tower Street Open Space, Missoula, MT, USA",46.8722168358,-114.0631914139,Coleophora deauratella,Coleophora deauratella
7455089,2017-08-04,"Tower Street Open Space, Missoula, MT, USA",46.8722168358,-114.0631914139,Knapweed root moth,Agapeta zoegana
7455954,2017-06-24,"Maclay Flat, Missoula County, MT, USA",46.8342063623,-114.0992832184,Four-spotted Chaser,Libellula quadrimaculata
7455955,2017-06-24,"Maclay Flat, Missoula County, MT, USA",46.8342063623,-114.0992832184,Dot-tailed Whiteface,Leucorrhinia intacta
7455956,2017-06-24,"Maclay Flat, Missoula County, MT, USA",46.8342063623,-114.0992832184,Emerald Spreadwing,Lestes dryas
7455957,2017-06-24,"Maclay Flat, Missoula County, MT, USA",46.8342063623,-114.0992832184,Emerald Spreadwing,Lestes dryas
7456274,2017-08-11,"Missoula County, US-MT, US",46.9222527203,-113.9909321953,White-lined Sphinx,Hyles lineata
7459834,2017-08-12,"Bitterroot National Forest, Florence, MT, US",46.5752075846,-114.1397180223,Pine White,Neophasia menapia
7467504,2017-08-12,"Ninepipe National Wildlife Refuge, Charlo, MT, US",47.4360333989,-114.1345774011,Woodland Skipper,Ochlodes sylvanoides
7483218,2017-08-12,"Bancroft Pond, Missoula, MT, USA",46.8384034196,-114.0105235573,Black Meadowhawk,Sympetrum danae
7483220,2017-08-12,"Bancroft Pond, Missoula, MT, USA",46.8384034196,-114.0105235573,Spotted Spreadwing,Lestes congener
7483222,2017-08-12,"Bancroft Pond, Missoula, MT, USA",46.8384034196,-114.0105235573,Pacific Forktail,Ischnura cervula
7483223,2017-08-12,"Bancroft Pond, Missoula, MT, USA",46.8384034196,-114.0105235573,Striped Meadowhawk,Sympetrum pallipes
7483224,2017-08-12,"Bancroft Pond, Missoula, MT, USA",46.8384034196,-114.0105235573,Paddle-tailed Darner,Aeshna palmata
7483225,2017-08-12,"Bancroft Pond, Missoula, MT, USA",46.8384034196,-114.0105235573,Variable Darner,Aeshna interrupta
7483226,2017-08-12,"Bancroft Pond, Missoula, MT, USA",46.8384034196,-114.0105235573,Striped Meadowhawk,Sympetrum pallipes
7483227,2017-08-12,"Bancroft Pond, Missoula, MT, USA",46.8384034196,-114.0105235573,Black Meadowhawk,Sympetrum danae
7483228,2017-08-12,"Bancroft Pond, Missoula, MT, USA",46.8384034196,-114.0105235573,Woodland Skipper,Ochlodes sylvanoides
7483229,2017-08-12,"Bancroft Pond, Missoula, MT, USA",46.8384034196,-114.0105235573,Canada Darner,Aeshna canadensis
7483231,2017-08-12,"Bancroft Pond, Missoula, MT, USA",46.8384034196,-114.0105235573,Western Forktail,Ischnura perparva
7483234,2017-08-12,"Bancroft Pond, Missoula, MT, USA",46.8384034196,-114.0105235573,Black Meadowhawk,Sympetrum danae
7483235,2017-08-12,"Bancroft Pond, Missoula, MT, USA",46.8384034196,-114.0105235573,Paddle-tailed Darner,Aeshna palmata
7483478,2017-08-09,"Fort Missoula, Missoula, MT, USA",46.8421609325,-114.0683197975,Twelve-spotted Skimmer,Libellula pulchella
7484131,2017-08-13,"National Bison Range, Lake County, MT, USA",47.3720198682,-114.2589926741,Emma's Dancer,Argia emma
7484132,2017-08-13,"National Bison Range, Lake County, MT, USA",47.3720198682,-114.2589926741,Spotted Spreadwing,Lestes congener
7484523,2017-08-13,"Flathead WPA, Flathead County, MT, USA",48.0654820558,-114.1157627045,Black Meadowhawk,Sympetrum danae
7484524,2017-08-13,"Flathead WPA, Flathead County, MT, USA",48.0654820558,-114.1157627045,Saffron-winged Meadowhawk,Sympetrum costiferum
7484525,2017-08-13,"Flathead WPA, Flathead County, MT, USA",48.0654820558,-114.1157627045,Spotted Spreadwing,Lestes congener
7484526,2017-08-13,"Flathead WPA, Flathead County, MT, USA",48.0654820558,-114.1157627045,White-faced Meadowhawk,Sympetrum obtrusum
7484527,2017-08-13,"Flathead WPA, Flathead County, MT, USA",48.0654820558,-114.1157627045,Saffron-winged Meadowhawk,Sympetrum costiferum
7485742,2017-08-13,"10 Creek Crossing Ct, Missoula, MT, US",46.8980566339,-113.9695523164,Cyphocleonus achates,Cyphocleonus achates
7485856,2017-08-08,"10 Creek Crossing Ct, Missoula, MT, US",46.898056709,-113.9695342564,Asian Lady Beetle,Harmonia axyridis
7485878,2017-08-08,"10 Creek Crossing Ct, Missoula, MT, US",46.8980668572,-113.9695745957,common green lacewings,Chrysoperla
7485900,2017-08-08,"10 Creek Crossing Ct, Missoula, MT, US",46.8980581584,-113.9695617837,Trigonotylus,Trigonotylus
7485919,2017-08-09,"10 Creek Crossing Ct, Missoula, MT, US",46.8980617567,-113.9695600654,Knapweed root moth,Agapeta zoegana
7485930,2017-08-09,"10 Creek Crossing Ct, Missoula, MT, US",46.8980696551,-113.9695695661,Woodland Skipper,Ochlodes sylvanoides
7485937,2017-08-13,"10 Creek Crossing Ct, Missoula, MT, US",46.8980721866,-113.9695691429,Woodland Skipper,Ochlodes sylvanoides
7498697,2017-08-14,"Ravalli County, US-MT, Lewis and Clark National Historic Trail, US",46.2794898916,-114.119548984,Hunt's Bumble Bee,Bombus huntii
7506018,2017-08-15,"University of Montana, Missoula, MT, US",46.8585040933,-113.9837461432,Nevada Tiger Moth,Apantesis nevadensis
7513414,2017-08-15,"24 1/2 Woodland Ave, Kalispell, MT, US",48.1995203174,-114.3049132393,Woodland Skipper,Ochlodes sylvanoides
7524936,2015-09-11,"Clark Fork River at St. Regis Fishing Access, 0.5 miles E of St. Regis",47.30178,-115.08785,Western Tiger Beetle,Cicindela oregona
7525110,2015-10-06,"Clark Fork River, S of Beavertail Hill State Park",46.71559,-113.57459,Western Tiger Beetle,Cicindela oregona
7525154,2015-10-06,"Clark Fork River at Sha-Ron Fishing Access, 1 mile NE of East Missoula",46.88146,-113.93411,Western Tiger Beetle,Cicindela oregona
7549924,2017-08-18,"Missoula County, US-MT, US",46.9774501519,-113.8263794951,Woodland Skipper,Ochlodes sylvanoides
7558618,2017-08-17,"Missoula County, US-MT, US",46.6690633333,-114.0113527833,Carolina Grasshopper,Dissosteira carolina
7560304,2015-09-10,"Dunes, 2 miles W of Moiese",47.37268,-114.30575,Cicindela purpurea audubonii,Cicindela purpurea audubonii
7560651,2016-09-15,"Spring Creek Road, 7 miles WNW of Deer lodge",46.42986,-112.87161,Cicindela purpurea audubonii,Cicindela purpurea audubonii
7561686,2015-09-10,"Dunes, 2 miles W of Moiese",47.37268,-114.30575,Oblique-lined Tiger Beetle,Cicindela tranquebarica borealis
7639907,2017-08-24,"Lolo National Forest, Plains, MT, US",47.3301322433,-114.7905762402,Spotted Pine Sawyer,Monochamus clamator
7645061,2017-08-25,"Lolo National Forest, Plains, MT, US",47.3302238994,-114.7904287187,Fork-tailed Bush Katydid,Scudderia furcata
7652125,2017-08-19,"Lolo National Forest, Seeley Lake, MT, US",47.3775866667,-113.6237416667,Common Wood-Nymph,Cercyonis pegala
7652133,2017-08-19,"Lolo National Forest, Seeley Lake, MT, US",47.3775333333,-113.6238333333,Woodland Skipper,Ochlodes sylvanoides
7663989,2017-08-25,"Ravalli County, MT, USA",46.5908865307,-113.954778537,Pond Spreadwings,Lestes
7669669,2017-08-19,"Upper Rattlesnake, Missoula, MT 59802, USA",46.8983109037,-113.9694106579,Knapweed Root Moth,Sparganothis sulfureana
7669670,2017-08-19,"Missoula County, MT, USA",46.8208840927,-113.9222037792,Common Wood-Nymph,Cercyonis pegala
7669671,2017-08-19,"Missoula County, MT, USA",46.8208840927,-113.9222037792,Metallic Sweat Bees,Dialictus
7669676,2017-08-19,"Missoula County, MT, USA",46.8208840927,-113.9222037792,Woodland Skipper,Ochlodes sylvanoides
7669681,2017-08-19,"Missoula County, MT, USA",46.8208840927,-113.9222037792,Indiscriminate Cuckoo Bumble Bee,Bombus insularis
7669684,2017-08-19,"Missoula County, MT, USA",46.8208840927,-113.9222037792,Hairy Smooth Carpenter Ant,Camponotus laevissimus
7704179,2017-08-29,"59937, Whitefish, MT, US",48.3393730123,-114.3883741537,Half-black Bumble Bee,Bombus vagans
7708059,2017-08-27,"Montana, US",47.5440422377,-113.7934884624,Lake Darner,Aeshna eremita
7708061,2017-08-27,"Montana, US",47.5572992117,-113.6747540042,Lake Darner,Aeshna eremita
7708062,2017-08-27,"Montana, US",47.5769160294,-113.744801328,Lake Darner,Aeshna eremita
7708159,2017-08-27,"Loon Lake, Missoula County, MT, USA",47.4538435213,-113.7262630463,White-faced Meadowhawk,Sympetrum obtrusum
7708160,2017-08-27,"Loon Lake, Missoula County, MT, USA",47.4538435213,-113.7262630463,Canada Darner,Aeshna canadensis
7708161,2017-08-27,"Loon Lake, Missoula County, MT, USA",47.4538435213,-113.7262630463,Canada Darner,Aeshna canadensis
7708162,2017-08-27,"Loon Lake, Missoula County, MT, USA",47.4538435213,-113.7262630463,Canada Darner,Aeshna canadensis
7708163,2017-08-27,"Holland Lake Outlet, Missoula County, MT, USA",47.44139304,-113.616120815,Shadow Darner,Aeshna umbrosa
7711060,2017-08-29,"Missoula County, US-MT, US",46.8215248007,-113.8247904323,Western Conifer Seed Bug,Leptoglossus occidentalis
7711671,2017-08-29,"Missoula County, US-MT, US",46.8501891755,-113.9254069131,Horned Spanworm Moth,Nematocampa resistaria
7721100,2017-08-30,"6 September Dr, Missoula, MT, US",46.8940716667,-113.9580616667,Large Yellow Underwing,Noctua pronuba
7750573,2017-09-02,"Missoula County, US-MT, US",46.8218249036,-113.8547956121,Half-black Bumblebee,Bombus vagans
7750687,2017-09-02,"Missoula County, US-MT, US",46.8370655175,-113.9348023637,Half-black Bumblebee,Bombus vagans
7750720,2017-09-02,"Missoula County, US-MT, US",46.9488364533,-113.9382875517,Half-black Bumblebee,Bombus vagans
7767495,2017-09-03,"Lolo National Forest, Bonner, MT, US",47.1035758782,-113.5143645528,Common Wood-Nymph,Cercyonis pegala
7770410,2017-09-03,"680 Raven Wood, Darby, MT, US",45.9944883333,-114.2037116667,Western Conifer Seed Bug,Leptoglossus occidentalis
7773712,2017-07-17,"Sanders County, MT, USA",47.6078836582,-114.6251678467,Clear-winged Grasshopper,Camnula pellucida
7783006,2017-09-04,"Missoula County, US-MT, US",46.9227356857,-113.9180263947,Checkered White,Pontia protodice
7783102,2017-09-04,"Missoula County, US-MT, US",46.9893677159,-113.8814659551,Woodland Skipper,Ochlodes sylvanoides
7783126,2017-09-04,"Missoula County, US-MT, US",46.984345625,-113.9102961336,Honey Bee,Apis mellifera
7783227,2017-09-04,"Missoula County, US-MT, US",46.9513377471,-113.9622305586,Western Honey Bee,Apis mellifera
7820066,2017-09-06,"Running Eagle Falls Natural Bridge, East Glacier Park, MT, US",48.49822,-113.3512033333,Drone Fly,Eristalis tenax
7820089,2017-09-06,"Running Eagle Falls Natural Bridge, East Glacier Park, MT, US",48.4982533333,-113.35128,Orange Sulphur,Colias eurytheme
7820192,2017-09-06,"Glacier National Park, East Glacier Park, MT, US",48.4957916667,-113.34928,Spotted Tussock Moth,Lophocampa maculata
7828323,2017-09-07,"7520 Zaugg Dr, Missoula, MT, US",46.8798314268,-113.8938037959,Western Conifer Seed Bug,Leptoglossus occidentalis
7917652,2017-09-14,"Wayfarers State Park, Bigfork, MT, US",48.0533833333,-114.0811611667,October Thorn,Tetracis jubararia
7921951,2017-08-15,"59833, Missoula, MT, US",46.7001116667,-114.0436778333,Leafy Spurge Hawk Moth,Hyles euphorbiae
8004512,2017-06-27,"Lolo National Forest, Missoula, MT, US",47.0566721667,-113.74717,Blera robusta,Blera robusta
8004597,2017-06-27,"Lolo National Forest, Missoula, MT, US",47.0573,-113.748405,Patton's Yellowjacket Fly,Sphecomyia pattonii
